Date,1INCH-USD,AAVE-USD,ACH-USD,ACS-USD,AGLD-USD,AKT-USD,ALCX-USD,ALGO-USD,ANKR-USD,ANT-USD,APE-USD,APT-USD,ASM-USD,ASTR-USD,ATOM-USD,AUCTION-USD,AUDIO-USD,AVAX-USD,BAL-USD,BCH-USD,BLUR-USD,BLZ-USD,BNB-USD,BTC-USD,CBETH-USD,CHEX-USD,CRPT-USD,CRV-USD,CTSI-USD,CVC-USD,DYDX-USD,EOS-USD,ETH-USD,EWT-USD,FLOW-USD,FORTH-USD,FTM-USD,FTT-USD,GAL-USD,GFI-USD,GODS-USD,GTC-USD,HIGH-USD,ICE-USD,ICP-USD,INV-USD,IOT-USD,KAVA-USD,LINK-USD,LQTY-USD,LSK-USD,LTC-USD,MC-USD,MCO2-USD,MDT-USD,METIS-USD,MKR-USD,MNDE-USD,MPL-USD,MUSE-USD,NMR-USD,NYM-USD,OGN-USD,OP-USD,OXT-USD,PAXG-USD,POLY-USD,PRIME-USD,PYR-USD,QNT-USD,QTF-USD,RNDR-USD,RUNE-USD,SHIB-USD,SHPING-USD,SKL-USD,SMR-USD,SNX-USD,SOL-USD,STORJ-USD,STX-USD,SUN-USD,SUSHI-USD,SXP-USD,THETA-USD,TRB-USD,TRU-USD,UBTC-USD,UMA-USD,UNFI-USD,UNI-USD,VAL-USD,WAMPL-USD,XAUT-USD,XDC-USD,XLM-USD,XRD-USD,XRP-USD,XYO-USD,YFI-USD
2014-10-07,,,,,,,,,,,,,,,,,,,,,,,,336.18701171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8586299419403076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-08,,,,,,,,,,,,,,,,,,,,,,,,352.94000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9078900814056396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09,,,,,,,,,,,,,,,,,,,,,,,,365.0260009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9006600379943848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-10,,,,,,,,,,,,,,,,,,,,,,,,361.56201171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.807389974594116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-11,,,,,,,,,,,,,,,,,,,,,,,,362.29901123046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77266001701355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-12,,,,,,,,,,,,,,,,,,,,,,,,378.54901123046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.850330114364624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-13,,,,,,,,,,,,,,,,,,,,,,,,390.41400146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8617799282073975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14,,,,,,,,,,,,,,,,,,,,,,,,400.8699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0759100914001465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-15,,,,,,,,,,,,,,,,,,,,,,,,394.77301025390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.056419849395752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-16,,,,,,,,,,,,,,,,,,,,,,,,382.5559997558594,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9908900260925293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-17,,,,,,,,,,,,,,,,,,,,,,,,383.75799560546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.993269920349121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-18,,,,,,,,,,,,,,,,,,,,,,,,391.4419860839844,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.055759906768799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-19,,,,,,,,,,,,,,,,,,,,,,,,389.5459899902344,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9889400005340576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-20,,,,,,,,,,,,,,,,,,,,,,,,382.8450012207031,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.909830093383789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-21,,,,,,,,,,,,,,,,,,,,,,,,386.4750061035156,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9400100708007812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-22,,,,,,,,,,,,,,,,,,,,,,,,383.1579895019531,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.843319892883301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-23,,,,,,,,,,,,,,,,,,,,,,,,358.4169921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.739650011062622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-24,,,,,,,,,,,,,,,,,,,,,,,,358.3450012207031,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.747529983520508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,,,,,,,,,,,,,,,,,,,,,,,,347.27099609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6675500869750977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-26,,,,,,,,,,,,,,,,,,,,,,,,354.7040100097656,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.727180004119873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
